"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"GYS1",0.943118115175036,0.0568818848249637,0.257654161276412,0.655520273890261,0.749219229814314
"STX12",0.943196518875691,0.0568034811243091,0.285330667607511,0.845603512485789,0.642564062357077
"MED15",0.943203052517412,0.0567969474825878,0.406882538189136,0.97653769257909,0.190534059874293
"SPTY2D1",0.943248788009461,0.0567512119905393,0.350921896846864,0.315803572595293,0.79777725508644
"FGD2",0.943379460843885,0.0566205391561148,0.712088543912606,0.764540619650581,0.116586302873496
"PLEKHH1",0.943385994485606,0.0566140055143936,0.0965214891476212,0.657630640166216,0.00505703869222629
"TNK2",0.943425196335934,0.0565748036640663,0.182994237328002,0.946842290956133,0.238575927450442
"FBXW2",0.943451330902819,0.0565486690971814,0.370601225711187,0.805807100761823,0.994034785108524
"PPP2R5C",0.943464398186261,0.0565356018137389,0.549760215348831,0.846596626027415,0.568851516458244
"PILRB",0.943483999111425,0.0565160008885753,0.169456531681629,0.632351980346806,0.480555882237642
"SPOUT1",0.943503600036588,0.0564963999634116,0.121506135089576,0.941883256889725,0.430743397755041
"ANO4",0.943555869170358,0.0564441308296418,0.730467678074405,0.897996785448273,0.587825212016674
"DUSP10",0.943804147555765,0.0561958524442354,0.102623910515243,0.599357089654632,0.470134723692292
"PPIF",0.943836815764371,0.0561631842356293,0.288989506971396,0.727939158728292,0.980588550446248
"DIS3",0.943843349406092,0.056156650593908,0.190063637670365,0.818462764775831,0.711402511531878
"INTS1",0.943856416689534,0.0561435833104656,0.349713173128438,0.931181151750363,0.648137258745279
"CCDC180",0.943915219465025,0.0560847805349746,0.0897853045330407,0.961314307368641,0.0550197969344153
"PKN1",0.943934820390189,0.0560651796098109,0.228749330301724,0.701817659126844,0.410763521371542
"BCAT2",0.944150430566989,0.0558495694330106,0.0750388751682413,0.980627752296575,0.779698668443817
"GKAP1",0.944156964208711,0.0558430357912893,0.166085172553478,0.795248735740327,0.277111346322213
"NDST2",0.944235367909365,0.0557646320906347,0.252322709631895,0.879905131522208,0.284115410247364
"CACNG8",0.94436604074379,0.0556339592562102,0.070334653128961,0.995890339357351,0.0492963267866243
"KLHL32",0.944385641668953,0.0556143583310466,0.457328785918695,0.940654932246135,0.214617063258719
"WNT5B",0.944457511727887,0.0555424882721131,0.0473166333450938,0.892351719001137,0.851098305173338
"ORMDL1",0.94452938178682,0.0554706182131797,0.740117866896651,0.547767454623858,0.858611993152744
"BLZF1",0.944542449070263,0.0554575509297372,0.374710886353836,0.884622420844931,0.619382701530179
"OLFM3",0.944627386412639,0.0553726135873613,0.623224482862258,0.71585192154403,0.452774837639003
"PRIM1",0.944660054621245,0.0553399453787552,0.0888183255582997,0.387307747592353,0.529963280933527
"HSPA13",0.9447384583219,0.0552615416781005,0.352156755132176,0.855345172292132,0.513099951651051
"TMEM8B",0.944882198439766,0.0551178015602336,0.278607550276373,0.89728461850066,0.618572529956747
"RPAP3",0.944908333006651,0.0550916669933488,0.163955205352359,0.895677342637239,0.933160845191893
"HSPA8",0.944967135782142,0.0550328642178577,0.328681380427823,0.816006115488651,0.442980908698891
"ACAP3",0.944973669423864,0.0550263305761365,0.0984423798136606,0.784298352215558,0.772413657924654
"LMO3",0.945012871274191,0.0549871287258092,0.452898976831706,0.476622629921466,0.483881505873744
"SPATA20",0.945065140407961,0.0549348595920394,0.0317665660485842,0.0804748650802984,0.598625321781855
"EML3",0.94511740954173,0.0548825904582696,0.20195486560299,0.915252133234022,0.541455956721157
"CCDC86",0.945123943183452,0.0548760568165484,0.226364551073477,0.766696721418584,0.827152508265057
"HFM1",0.945261149659597,0.0547388503404027,0.0928234479334091,0.813752009094829,0.157094881545076
"LOC403312",0.945306885151646,0.0546931148483542,0.254727089785305,0.658297071621781,0.681171351287781
"ACOT4",0.945411423419185,0.0545885765808146,0.0769466985508382,0.945378755210579,0.880133808982451
"MIGA2",0.945457158911234,0.0545428410887661,0.397349954917872,0.916127641224666,0.382348713525945
"DENND3",0.945561697178773,0.0544383028212265,0.296169979223019,0.958831523514577,0.0946528676153514
"PTOV1.AS1",0.945607432670822,0.0543925673291779,0.140623570765874,0.577201510577966,0.161799103584356
"HPS1",0.945627033595986,0.0543729664040143,0.222444366040744,0.965064617716623,0.459687430580057
"WASH4P",0.945646634521149,0.0543533654788506,0.140473297006285,0.668581023690985,0.26678165876096
"WNT10B",0.945659701804592,0.0543402981954082,0.0546081775059782,0.739340363531825,0.704437649457054
"GFM2",0.945679302729756,0.0543206972702445,0.272661936310061,0.711343708756387,0.498843545415344
"PDE4A",0.945685836371477,0.0543141636285233,0.512126439034589,0.825283886732787,0.204208971996812
"LETM1",0.945731571863525,0.0542684281364747,0.393174957858011,0.933716204738197,0.898761221529656
"P4HA2",0.945770773713853,0.0542292262861474,0.22675003593503,0.792367399741268,0.678152808812576
"ZNF644",0.94580997556418,0.05419002443582,0.243312817698329,0.745266376572974,0.894017797640049
"SNX18",0.945836110131065,0.0541638898689351,0.489859788048663,0.957858010898114,0.940903210631542
"CCDC40",0.945888379264835,0.0541116207351654,0.0792792086453147,0.834156572190207,0.423647862845793
"FMO2",0.945934114756883,0.0540658852431168,0.00817358579324945,0.81482352633711,0.0523279365452716
"BUB3",0.946005984815817,0.0539940151841834,0.486978452049603,0.623479294889385,0.972421498294719
"ADAM20",0.94613012400852,0.0538698759914801,0.0666496791981915,0.958942595423837,0.0300612855593451
"GSK3A",0.946156258575405,0.0538437414245952,0.246834450586068,0.972388830086113,0.645425797430972
"FZR1",0.946201994067453,0.0537980059325467,0.212140813046376,0.834568191618644,0.503854848615521
"ANGPT1",0.946208527709175,0.0537914722908255,0.222385563265253,0.962777843114195,0.428848641655886
"MSI2",0.946260796842944,0.0537392031570557,0.221118036771336,0.343427809792622,0.907620839703634
"PHYHIPL",0.94639800331909,0.05360199668091,0.156827002234506,0.06044271956303,0.591876069883832
"TBL3",0.946456806094581,0.053543193905419,0.117847295725692,0.79334091235773,0.585760581232768
"PRNP",0.946509075228351,0.0534909247716492,0.263691246226822,0.866328224025507,0.702569027924785
"GPN1",0.946561344362121,0.0534386556378794,0.422053654265815,0.651835299959491,0.934617847295726
"TARS",0.946580945287284,0.0534190547127158,0.570426124113058,0.940811739647445,0.354515399793537
"ALDH1L1",0.946587478929005,0.0534125210709945,0.345133090281861,0.567956407542436,0.348321507441818
"FCHO1",0.94661361349589,0.0533863865041097,0.141433742339305,0.910881126922524,0.950311654710102
"GABRD",0.946633214421054,0.053366785578946,0.0812850366537301,0.78302429207992,0.991473597553804
"EXOSC8",0.946646281704496,0.0533537182955035,0.239183556130516,0.879343238334183,0.564519711997073
"X1.Mar",0.946685483554824,0.0533145164451762,0.0549413932337607,0.955414428894377,0.260411358082768
"WNK2",0.946750819972036,0.053249180027964,0.389091431782247,0.942752231238648,0.257124936296993
"CBWD2",0.946776954538921,0.0532230454610791,0.520868451657585,0.712970585544971,0.885125511257465
"TOM1L2",0.946796555464085,0.0532034445359154,0.255197511989233,0.937727860755028,0.601434787721981
"MED16",0.946829223672691,0.0531707763273093,0.235328707514995,0.883916787539038,0.706933500594561
"BIRC2",0.946842290956133,0.0531577090438669,0.923549858219975,0.780156023364303,0.636762188508631
"SPATA5L1",0.946953362865394,0.0530466371346061,0.149836005592797,0.676950618735871,0.839951912396932
"ZNF724",0.947005631999164,0.0529943680008363,0.0504985168633293,0.490872502515452,0.288682425810498
"NPEPL1",0.947031766566049,0.0529682334339514,0.161563892482392,0.901139467116181,0.185960510669437
"MTRF1",0.947070968416376,0.0529290315836241,0.280985795862898,0.83780234427065,0.796699204202438
"SLC6A6",0.947110170266703,0.0528898297332967,0.95318645706744,0.933343787160087,0.694245168371947
"ZNF22",0.947129771191867,0.0528702288081331,0.385746207220981,0.783141897630901,0.746873652436395
"DISP2",0.947175506683915,0.0528244933160845,0.165588615782665,0.994394135403191,0.311680844669202
"ATF6B",0.947227775817685,0.0527722241823147,0.237785356802174,0.930619258562338,0.296045840030316
"RYK",0.94730617951834,0.0526938204816601,0.298959844237981,0.929025049982359,0.891652619336966
"GPAA1",0.947384583218995,0.0526154167810054,0.11548865106433,0.594999150626576,0.832595031818835
"SDF4",0.94746952056137,0.0525304794386295,0.169665608216708,0.591836868033504,0.612163027428228
"IPO5P1",0.947495655128255,0.0525043448717446,0.110209468553582,0.720242528780692,0.191945326486077
"STAG2",0.947534856978583,0.0524651430214173,0.421733505821475,0.83812249271499,0.835816117187398
"NBN",0.947580592470631,0.0524194075293687,0.465378232519242,0.863263946058254,0.794203353064931
"GRIN1",0.94762632796268,0.0523736720373202,0.283043893005083,0.929436669410796,0.501698746847518
"LMBR1L",0.947665529813007,0.0523344701869928,0.269950474995753,0.674964391652619,0.982228494518275
"LOC399715",0.947672063454728,0.0523279365452716,0.0528048923909209,0.503181883518235,0.0676166581729324
"MKS1",0.94767859709645,0.0523214029035504,0.259901734028513,0.894259542383734,0.377735962470762
"TCTN3",0.947691664379892,0.0523083356201079,0.539900949991506,0.65914644504554,0.53703268127589
"RTP1",0.947698198021613,0.0523018019783867,0.136677251166255,0.727788884968704,0.602297228429182
"CC2D1B",0.947743933513662,0.0522560664863382,0.521443412129053,0.557156297777255,0.109124884027859
"DGCR2",0.947757000797104,0.0522429992028957,0.450115645458466,0.974257451618383,0.247023926195983
"GNG7",0.947763534438826,0.0522364655611745,0.198563905549675,0.763645510734773,0.310994812288473
"CUL5",0.947770068080547,0.0522299319194533,0.381022384256537,0.88317848602454,0.911541024736368
"PRR5",0.947815803572595,0.0521841964274047,0.0429717616004809,0.663131966495485,0.227135520796582
"MAN2B1",0.947835404497759,0.052164595502241,0.118892678401087,0.251309995165105,0.954800266572582
"ZBED6",0.947868072706365,0.0521319272936349,0.0387902308988984,0.786114704614058,0.0663948671710638
"CBR1",0.947874606348086,0.0521253936519137,0.260025873221216,0.737033988004234,0.59688737308401
"ERGIC2",0.947926875481856,0.0520731245181439,0.518326865028029,0.978863669031845,0.780156023364303
"ZNF180",0.947939942765298,0.0520600572347015,0.408705424229357,0.811132018764619,0.888640610503482
"TRPM2",0.947972610973905,0.0520273890260954,0.442628092045945,0.92758764880369,0.501162988226378
"TMEM132E",0.94799874554079,0.0520012544592105,0.261313000640297,0.975596848171234,0.673442053131574
"HEXB",0.948090216524887,0.0519097834751134,0.209024265945353,0.683778274334549,0.882505520927254
"C8orf44",0.948149019300378,0.0518509806996224,0.884707358187306,0.899865406980543,0.630796973617155
"FUT1",0.948168620225541,0.0518313797744587,0.280136422439139,0.92347145451932,0.546689403739857
"SNRNP200",0.94821435571759,0.0517856442824101,0.682798228076365,0.759130764305409,0.248121578005149
"LOC654841",0.948220889359311,0.0517791106406889,0.230382740732029,0.725920263436434,0.212513230624485
"FDFT1",0.948318893985129,0.0516811060148706,0.133822049734081,0.509055627425614,0.7365308975917
"DPYSL4",0.948331961268572,0.0516680387314281,0.283481647000405,0.805892038104199,0.63520718177898
"NHSL1",0.948364629477178,0.051635370522822,0.395990957439858,0.440230245534256,0.191579442549688
"ATP6V0C",0.948390764044063,0.0516092359559371,0.119252028695754,0.937139833000118,0.719301684372836
"WDR6",0.948456100461275,0.0515438995387249,0.258973956904099,0.786611261384871,0.561775582474159
"SPTB",0.948580239653978,0.0514197603460217,0.216113267212879,0.929711082363088,0.282187985939603
"SLC25A42",0.948619441504306,0.0513805584956943,0.171717171717172,0.973702092072079,0.841722529303383
"NPY2R",0.948704378846682,0.0512956211533184,0.67860363009134,0.91123394357547,0.374279666000235
"CMYA5",0.948717446130124,0.051282553869876,0.0934114756883192,0.724123511963098,0.11073215989128
"ZFHX3",0.948769715263894,0.0512302847361062,0.2326825826179,0.530276895736145,0.623231016503979
"EXOSC9",0.948867719889712,0.0511322801102879,0.179786219242882,0.841794399362317,0.75342036144106
"SLC6A11",0.948893854456597,0.051106145543403,0.110823630875377,0.684627647758308,0.838089824506383
"TYSND1",0.948900388098318,0.0510996119016818,0.0885896480980569,0.959889973473415,0.252597122584186
"RHOU",0.948926522665203,0.0510734773347969,0.0714453722215689,0.904726436421132,0.0924902322056268
"CYP7B1",0.948952657232088,0.051047342767912,0.265971487187529,0.880584630261215,0.757810968677722
"FEZ2",0.949024527291021,0.0509754727089785,0.468429443203052,0.848733126870255,0.685692631358867
"SNED1",0.949102930991676,0.0508970690083239,0.111405124988566,0.733460085982725,0.121395063180315
"TMA16",0.949109464633397,0.0508905353666026,0.137709566558208,0.81573170253636,0.932592418362147
"MYO1B",0.949142132842003,0.0508578671579965,0.446143191291962,0.722196087655337,0.287101284513962
"FBLN7",0.949168267408888,0.0508317325911116,0.204241640205418,0.648503142681668,0.724803010702105
"ARL17A.ARL17B",0.949240137467822,0.0507598625321782,0.0225475975799391,0.76640924118285,0.017405621545337
"MST1",0.949312007526755,0.0506879924732447,0.133397363022201,0.933925281273276,0.266304702915311
"FBXO44",0.949410012152574,0.0505899878474264,0.160864792818221,0.782952422020986,0.739810785735753
"INPP4B",0.949455747644622,0.0505442523553778,0.283514315209011,0.929926692539888,0.285657349693572
"SZRD1",0.94949494949495,0.0505050505050505,0.335476367817894,0.779672533876932,0.668378480797627
"LOC339803",0.949527617703556,0.0504723822964444,0.1157565303749,0.210768748284919,0.719321285297999
"HMCES",0.949566819553883,0.0504331804461171,0.408012858206907,0.830739477570008,0.383531302677486
"CDC42EP2",0.949645223254538,0.0503547767454624,0.0664210017379487,0.593777359624708,0.409352254759758
"MLF1",0.949651756896259,0.0503482431037412,0.510976518091654,0.764651691559842,0.247788362277366
"BTG2",0.949723626955192,0.0502763730448077,0.00872894533955337,0.15909417591177,0.733407816848955
"BCR",0.949736694238635,0.0502633057613653,0.229324290773191,0.885301919583938,0.980830295189933
"SRRM2",0.949769362447241,0.0502306375527592,0.0932742692121735,0.866367425875835,0.145667542174657
"TMED9",0.949821631581011,0.0501783684189894,0.168123668770499,0.72536490389013,0.929338664784978
"KCTD4",0.949847766147895,0.0501522338521045,0.433115109699844,0.896128163916003,0.185705698642309
"URB1",0.949906568923387,0.0500934310766135,0.426692539887883,0.868863277013342,0.148921295751826
"LRP5",0.949919636206829,0.050080363793171,0.123871313392659,0.408084728265841,0.995223907901786
"ZFP36L1",0.949984972624041,0.0500150273759588,0.122767127941772,0.0430893671514628,0.160956263802318
"RAB1B",0.950004573549205,0.0499954264507951,0.167685914775177,0.567616658172932,0.524573026513518
"PGAP3",0.950089510891581,0.0499104891084192,0.269035765154782,0.541246880186078,0.696368601931344
"POLR2J2.POLR2J3",0.950096044533302,0.049903955466698,0.100781423549858,0.635030773452507,0.846799168920773
"STON1",0.950174448233957,0.0498255517660434,0.0200582800841533,0.317652593202399,0.236112744521541
"TWF1",0.95019404915912,0.0498059508408797,0.360866099546565,0.761927162962092,0.830353992708456
"C20orf194",0.950259385576332,0.0497406144236675,0.376056816548408,0.992166163576254,0.49166307316372
"MTHFSD",0.950305121068381,0.0496948789316189,0.210278725155827,0.636546578331831,0.590719615299175
"NFATC1",0.950311654710102,0.0496883452898977,0.957550929737217,0.403831327505325,0.179838488376651
"SLC30A6",0.950403125694199,0.0495968743058006,0.323088583114456,0.786630862310034,0.709605760058541
"COASY",0.950422726619363,0.0495772733806369,0.290257033465313,0.577711134632221,0.643380767572229
"LMBRD1",0.950429260261084,0.0495707397389157,0.442726096671763,0.817907405229527,0.752087498529931
"EMILIN3",0.950468462111412,0.0495315378885883,0.0461667124021587,0.752610189867628,0.142845008951089
"GAL3ST1",0.950481529394854,0.0495184706051459,0.0348635122244436,0.807460112117292,0.0970572477687613
"SLC25A45",0.950605668587557,0.0493943314124427,0.0773452506958329,0.950893148823291,0.744456204999543
"ZNF254",0.950723274138539,0.0492767258614607,0.124942830634939,0.560619127889503,0.773400237824559
